,MLSNumber,DOM,List Price,City,Age,CompAvgAge,InteriorSqFt,CompAvgSqFt,Bedrooms,BathsFull,BathsHalf,NumComps,hoaTotalFee,MonthlyMortgage,TaxMonthlyTotal,TotalMonthlyCosts,CompAvgRentRevenue,MonthlyProfit,CapRate
2242,VAFX1154864,8,410000.0,Fairfax,2003,,1382,,3,3,0.0,0.0,446.0,1426.88,338.0,2235.88,,,
2244,VAFX1154796,20,319000.0,Falls Church,1980,1980.0,1373,1389.0,2,2,0.0,2.0,637.0,1008.02,243.41666666666666,1913.4366666666667,1950.0,36.563333333333276,0.4387599999999993
2261,VAFX1154806,2,395000.0,Alexandria,1998,1997.5,1170,1280.0,3,2,0.0,2.0,490.0,1357.83,290.1666666666667,2162.9966666666664,2125.0,-37.99666666666644,-0.45595999999999726
2267,VAFX1154794,13,560000.0,Vienna,2003,2003.0,1532,1571.5,2,2,1.0,6.0,370.0,2117.30,463.6666666666667,2975.9666666666667,2402.5,-573.4666666666667,-6.881600000000001
2279,VAFX1154770,20,350000.0,Burke,1976,1975.157894736842,1656,1508.0526315789473,3,2,1.0,19.0,305.0,1150.71,299.5833333333333,1780.2933333333333,2165.7894736842104,385.4961403508771,4.625953684210525
2280,VAFX1151172,20,799900.0,Alexandria,2019,,2420,,4,3,1.0,0.0,195.0,3221.52,669.5833333333334,4111.1033333333335,,,
2283,VAPW504352,14,320000.0,Woodbridge,2007,2008.6666666666667,2366,2160.6666666666665,3,2,1.0,3.0,347.0,1012.62,305.8333333333333,1690.4533333333331,2028.3333333333333,337.8800000000001,4.054560000000001
2293,VAFX1154690,20,710000.0,Herndon,2019,2018.5,1980,2228.0,3,4,1.0,2.0,147.0,2807.73,631.8333333333334,3611.5633333333335,3000.0,-611.5633333333335,-7.338760000000002
2296,VAFX1154718,15,629500.0,Fairfax,1998,1998.6,2077,2101.4,3,2,2.0,5.0,105.0,2437.20,553.5833333333334,3120.7833333333333,2739.8,-380.9833333333331,-4.571799999999997
2301,VAAR169094,7,430000.0,Arlington,1944,1944.0,1256,1306.3548387096773,2,1,0.0,31.0,365.0,1518.93,338.3333333333333,2247.2633333333333,2291.6129032258063,44.34956989247303,0.5321948387096763
2302,VAPW504590,21,430000.0,Woodbridge,2019,,1951,,4,3,1.0,0.0,185.0,1518.93,372.5833333333333,2101.5133333333333,,,
2304,VAFX1154694,21,219000.0,Falls Church,1972,1971.4615384615386,962,1026.3076923076924,2,1,0.0,13.0,642.0,547.74,178.0,1392.74,1828.4615384615386,435.72153846153856,5.228658461538463
2306,VALO421038,21,1050000.0,Leesburg,1999,,5302,,6,5,1.0,0.0,195.0,4372.69,608.0833333333334,5200.773333333333,,,
2308,VALO420734,17,440000.0,Aldie,2018,2017.0,1992,2205.0,3,2,1.0,1.0,277.0,1564.96,0.0,1866.96,2395.0,528.04,6.33648
2312,VAFX1153840,16,301500.0,Lorton,1978,1977.5,1449,1384.5,3,2,0.0,2.0,175.0,927.47,213.5,1340.97,1875.0,534.03,6.408359999999999
2321,VAAX250754,21,630000.0,Alexandria,2010,,1945,,3,2,1.0,0.0,328.0,2439.50,518.1666666666666,3310.6666666666665,,,
2333,VAFX1154642,19,259000.0,Reston,1972,1972.0,1070,1079.0,2,1,1.0,5.0,618.75,731.85,213.5,1589.1,1690.0,100.90000000000009,1.2108000000000012
2334,VAFX1154646,1,309950.0,Reston,1973,1973.0,1112,1126.8333333333333,2,1,0.0,6.0,497.14,966.36,237.0,1725.5,1748.3333333333333,22.833333333333258,0.2739999999999991
2337,VAAX250882,21,374999.0,Alexandria,1990,1990.0,1098,1096.6666666666667,2,2,0.0,3.0,460.0,1265.77,302.8333333333333,2053.6033333333335,2215.0,161.39666666666653,1.9367599999999985
2341,VAFX1153132,21,540000.0,Herndon,2018,2018.25,1524,1524.0,3,2,1.0,4.0,245.0,2025.25,592.8333333333334,2888.0833333333335,2337.5,-550.5833333333335,-6.607000000000002
2342,VAFX1154610,20,309900.0,Vienna,1977,1977.0,1018,1132.0,2,1,1.0,1.0,299.0,966.13,262.0833333333333,1552.2133333333334,1800.0,247.78666666666663,2.9734399999999996
2348,VAAR169460,21,595000.0,Arlington,2000,2000.0,1040,955.0,2,2,0.0,1.0,604.0,2278.40,435.0833333333333,3342.4833333333336,2400.0,-942.4833333333336,-11.309800000000003
2349,VAFA111538,21,537000.0,Falls Church,2008,2008.0,1201,1132.2,2,2,0.0,5.0,640.0,2011.44,539.5,3215.94,2669.0,-546.94,-6.563280000000001
2352,VALO421162,9,539900.0,Ashburn,2004,2005.111111111111,2444,2480.8888888888887,3,3,1.0,9.0,197.0,2024.78,412.25,2659.0299999999997,2488.8888888888887,-170.14111111111106,-2.041693333333333
2354,VAFX1154630,16,675000.0,Herndon,2019,2019.0,2224,1606.0,3,2,0.0,1.0,226.0,2646.63,0.0,2897.63,2300.0,-597.6300000000001,-7.171560000000002
2355,VAAX250794,21,369000.0,Alexandria,2003,2003.0,1096,1035.7692307692307,2,2,0.0,13.0,488.0,1238.16,304.1666666666667,2055.326666666667,1928.3076923076924,-127.01897435897445,-1.5242276923076934
2369,VALO420682,21,910000.0,Aldie,2018,,5000,,5,4,1.0,0.0,235.0,3728.29,680.6666666666666,4668.956666666667,,,
2370,VAFX1154504,21,465000.0,Alexandria,2007,2007.0,1388,1388.0,3,2,0.0,1.0,597.0,1680.03,370.0833333333333,2672.1133333333332,2650.0,-22.11333333333323,-0.26535999999999876
2372,VAFX1145112,11,247900.0,Centreville,1991,1992.2,1038,1037.6,2,2,0.0,5.0,495.0,680.76,217.75,1418.51,1770.0,351.49,4.21788
2374,VAFX1154574,6,384000.0,Reston,2006,2006.0,922,1173.0,2,2,0.0,2.0,560.0,1307.20,313.3333333333333,2205.5333333333333,2325.0,119.4666666666667,1.4336000000000004
2380,VAFX1154480,21,324900.0,Falls Church,1985,1985.0,1011,1048.0,1,1,0.0,1.0,294.5,1035.18,306.3333333333333,1661.0133333333333,1900.0,238.98666666666668,2.86784
2388,VAFX1154340,15,470000.0,Annandale,1976,,1496,,4,3,1.0,0.0,100.0,1703.05,394.5,2222.55,,,
2391,VAPW504556,21,739900.0,Woodbridge,2005,,4140,,5,4,1.0,0.0,113.0,2945.35,607.0,3690.35,,,
2397,VAFX1154446,21,230000.0,Reston,1974,1974.0,894,893.7,2,2,0.0,10.0,501.0,598.37,183.5,1307.87,1615.0,307.1300000000001,3.6855600000000015
2398,VAFX1154394,21,498800.0,Reston,2003,,1474,,3,2,0.0,0.0,693.0,1835.61,520.25,3073.8599999999997,,,
2399,VALO420964,21,489900.0,Ashburn,2018,,2580,,3,2,1.0,0.0,433.0,1794.64,0.0,2252.6400000000003,,,
2408,VAAR169438,20,418700.0,Arlington,1974,,892,,1,1,0.0,0.0,583.0,1466.92,336.25,2411.17,,,
2415,VALO420660,17,563000.0,Leesburg,2004,,2712,,3,3,1.0,0.0,204.54,2131.11,402.3333333333333,2762.9833333333336,,,
2417,VAFX1154462,21,399000.0,Chantilly,1983,1981.0,1294,1299.0,3,2,1.0,2.0,229.0,1376.25,270.25,1900.5,1850.0,-50.5,-0.606
2428,VAAR166348,21,386000.0,Arlington,1973,1973.0,851,926.3333333333334,1,1,0.0,6.0,546.0,1316.41,271.25,2158.66,1944.1666666666667,-214.4933333333331,-2.573919999999997
2429,VALO421114,21,679999.0,Ashburn,2014,2014.1666666666667,3682,3416.1666666666665,4,3,1.0,6.0,121.0,2669.64,505.0833333333333,3320.7233333333334,2906.5,-414.22333333333336,-4.970680000000001
2436,VAAX250832,22,1299900.0,Alexandria,2010,,3775,,4,3,2.0,0.0,180.0,5522.94,974.4166666666666,6702.356666666667,,,
2437,VAFX1153516,22,419900.0,Reston,2003,2003.0,1047,1072.75,2,2,0.0,4.0,480.0,1472.45,359.0,2336.45,2036.25,-300.1999999999998,-3.602399999999998
2440,VAFX1154380,15,620000.0,Mclean,2008,2008.0,1215,1196.3333333333333,2,2,0.0,3.0,634.0,2393.47,639.1666666666666,3691.6366666666663,2766.6666666666665,-924.9699999999998,-11.099639999999997
2442,VAFX1154444,22,297000.0,Reston,1971,,1234,,3,2,0.0,0.0,521.0,906.76,272.75,1725.51,,,
2452,VAFX1153572,18,339900.0,Falls Church,1984,1984.4,949,1008.4,2,2,0.0,5.0,293.75,1104.22,297.75,1720.72,2088.0,367.28,4.40736
2454,VAPW504172,1,319900.0,Woodbridge,1997,1998.3,2189,1989.3,3,2,2.0,10.0,148.0,1012.16,316.5833333333333,1501.743333333333,1919.9,418.156666666667,5.0178800000000034
2456,VALO421074,22,417000.0,Sterling,1990,1988.0,1320,1319.6,3,2,1.0,5.0,105.0,1459.10,284.8333333333333,1873.9333333333332,2043.0,169.06666666666683,2.028800000000002
2462,VAAX250798,2,855000.0,Alexandria,2017,2017.0,2545,2562.0,3,2,3.0,1.0,119.0,3475.14,741.6666666666666,4360.806666666666,3600.0,-760.8066666666664,-9.129679999999997
2467,VAAX250820,15,649900.0,Alexandria,1977,1977.0,1354,1452.0,2,2,1.0,1.0,179.66666666666666,2531.10,539.6666666666666,3275.433333333333,2800.0,-475.43333333333294,-5.705199999999995
2472,VAFX1154368,22,535000.0,Fairfax,2006,2005.5555555555557,1184,1070.4444444444443,2,2,0.0,9.0,532.0,2002.23,464.25,3023.48,2219.3333333333335,-804.1466666666665,-9.649759999999999
2474,VAAX250760,22,372500.0,Alexandria,2000,2000.076923076923,963,1049.5384615384614,2,2,0.0,13.0,418.0,1254.27,308.25,2005.52,2024.2307692307693,18.7107692307693,0.22452923076923165
2475,VAFX1153356,14,480000.0,Reston,2002,,1301,,2,2,0.0,0.0,610.0,1749.08,456.5833333333333,2840.6633333333334,,,
2477,VAAR169080,22,649900.0,Arlington,2006,2005.5,1138,1000.6666666666666,2,2,1.0,6.0,554.0,2531.10,600.25,3710.35,2933.3333333333335,-777.0166666666664,-9.324199999999998
2483,VAAR169324,17,850000.0,Arlington,2008,,2548,,4,3,1.0,0.0,130.0,3452.12,713.1666666666666,4320.286666666667,,,
2497,VAAR169368,22,659900.0,Arlington,2018,,853,,2,1,0.0,0.0,573.0,2577.12,505.3333333333333,3680.4533333333334,,,
2500,VAPW503382,22,831624.0,Woodbridge,2020,,3083,,5,6,1.0,0.0,240.0,3367.54,75.065,3707.605,,,
2501,VAPW504476,22,904045.0,Woodbridge,2020,,4804,,6,6,1.0,0.0,240.0,3700.88,75.26666666666667,4041.146666666667,,,
2508,VAFX1153844,21,399900.0,Mclean,1997,1997.0,998,1095.090909090909,2,2,0.0,11.0,454.0,1380.39,350.3333333333333,2209.7233333333334,2151.3636363636365,-58.35969696969687,-0.7003163636363625
2511,VAAX250766,15,645000.0,Alexandria,2010,,1945,,3,2,1.0,0.0,372.0,2508.54,518.1666666666666,3423.7066666666665,,,
2516,VAAX250800,22,395000.0,Alexandria,1975,1975.0,1086,1139.3333333333333,2,2,0.0,3.0,325.0,1357.83,326.6666666666667,2034.4966666666667,2033.3333333333333,-1.1633333333334122,-0.013960000000000947
2517,VAAR169356,22,574900.0,Arlington,1944,,1383,,3,2,0.0,0.0,406.0,2185.88,389.75,3006.63,,,
2521,VALO421032,7,399900.0,Broadlands,2014,2014.0,1789,1516.0,3,2,0.0,1.0,450.0,1380.39,326.6666666666667,2182.056666666667,2150.0,-32.05666666666684,-0.38468000000000213
2534,VAPW504330,18,215000.0,Woodbridge,1984,,929,,1,1,0.0,0.0,332.5,529.33,135.58333333333334,1022.4133333333334,,,
2539,VAFX1154228,22,885240.0,Lorton,2021,,3934,,5,4,1.0,0.0,130.0,3614.33,0.0,3769.33,,,
2542,VALO421010,21,689900.0,Ashburn,1989,1990.5,3640,3518.0,4,3,1.0,2.0,113.0,2715.21,530.5,3383.71,3150.0,-233.71000000000004,-2.80452
2546,VALO421008,22,494999.0,Chantilly,2012,2013.3,2000,1947.8,3,2,1.0,10.0,105.0,1818.11,356.0,2304.1099999999997,2209.0,-95.10999999999967,-1.1413199999999961
2555,VAFX1152460,22,454900.0,Reston,2003,,1215,,2,2,0.0,0.0,508.0,1633.54,428.75,2595.29,,,
2561,VALO420978,8,639900.0,Ashburn,2015,2015.5,2740,3129.25,4,4,1.0,4.0,160.0,2485.07,456.6666666666667,3126.7366666666667,2775.0,-351.7366666666667,-4.22084
2565,VAFX1153764,22,349999.0,Oakton,1984,1984.0,1324,1324.0,2,2,0.0,1.0,402.0,1150.70,298.5,1876.2,1900.0,23.799999999999955,0.28559999999999947
2570,VAFX1153826,22,414900.0,Reston,2005,2005.0,1081,1109.6,2,2,0.0,10.0,460.0,1449.43,378.5833333333333,2313.0133333333333,2024.5,-288.5133333333333,-3.4621599999999995
2575,VAFX1153218,22,423900.0,Fairfax,2006,2006.0,1264,1284.6666666666667,2,2,0.0,3.0,507.0,1490.86,354.75,2377.6099999999997,2231.6666666666665,-145.94333333333316,-1.751319999999998
2577,VAAR168908,22,379900.0,Arlington,1959,,957,,2,1,0.0,0.0,542.0,1288.33,308.0,2163.33,,,
2580,VAFX1153038,23,699900.0,Mclean,2019,,991,,1,1,1.0,0.0,537.0,2761.24,0.0,3323.24,,,
2587,VAFX1153814,17,829000.0,Reston,1990,,2608,,4,3,1.0,0.0,148.0,3355.46,731.3333333333334,4259.793333333333,,,
2596,VAFX1153364,21,480000.0,Fairfax,2005,2005.5555555555557,1080,1070.4444444444443,2,2,0.0,9.0,530.0,1749.08,422.25,2726.33,2219.3333333333335,-506.99666666666644,-6.083959999999998
2599,VAAR169332,22,629900.0,Arlington,1940,1940.0,1500,1485.2,2,2,0.0,10.0,420.0,2439.04,439.5833333333333,3323.6233333333334,2202.1,-1121.5233333333335,-13.458280000000004
2616,VAFX1153646,16,424900.0,Herndon,2015,2015.375,1237,1204.125,2,2,0.0,8.0,341.0,1495.46,372.0,2233.46,1962.5,-270.96000000000004,-3.25152
2629,VAFX1153924,21,440000.0,Reston,2004,2004.1666666666667,1060,1117.5,2,2,0.0,6.0,445.0,1564.96,380.1666666666667,2415.1266666666666,2233.3333333333335,-181.79333333333307,-2.181519999999997
2631,VAAX250752,23,349999.0,Alexandria,2003,2003.0,1096,1035.7692307692307,2,2,0.0,13.0,488.0,1150.70,297.25,1960.95,1928.3076923076924,-32.64230769230767,-0.391707692307692
2638,VAFX1153604,23,365000.0,Falls Church,1984,1984.4,940,1008.4,2,2,0.0,5.0,291.75,1219.75,299.3333333333333,1835.8333333333333,2088.0,252.16666666666674,3.0260000000000007
2641,VAFX1153860,23,2395000.0,Mclean,2002,,7941,,6,5,1.0,0.0,435.0,10563.49,2123.25,13146.74,,,
2642,VAAR169234,23,789900.0,Arlington,2008,,2116,,2,3,1.0,0.0,130.0,3175.49,638.25,3968.74,,,
2645,VAAX250382,22,1189900.0,Alexandria,2014,2012.0,2896,2906.0,5,4,1.0,1.0,116.0,5016.62,1019.1666666666666,6176.786666666667,4900.0,-1276.7866666666669,-15.321440000000003
2649,VALO420852,6,417000.0,Ashburn,2014,2014.0,1806,2052.5,3,2,1.0,4.0,365.0,1459.10,339.9166666666667,2189.0166666666664,2331.25,142.23333333333358,1.7068000000000028
2654,VAFX1153818,24,229900.0,Alexandria,1976,1976.142857142857,1232,1270.857142857143,3,2,0.0,7.0,522.0,597.91,189.33333333333334,1334.243333333333,1897.0,562.7566666666669,6.753080000000003
2658,VAFX1153658,22,749999.0,Reston,1998,,2876,,3,2,2.0,0.0,175.0,2991.83,707.5833333333334,3899.4133333333334,,,
2659,VAFX1153306,24,820000.0,Falls Church,1986,,2790,,6,3,1.0,0.0,116.0,3314.04,693.0833333333334,4148.123333333333,,,
2664,VAFX1153768,2,700000.0,Alexandria,1983,1983.3333333333333,2945,3227.3333333333335,3,3,2.0,3.0,165.0,2761.70,587.5,3539.2,3086.6666666666665,-452.5333333333333,-5.4304
2667,VAFX1153794,1,365000.0,Alexandria,1994,1991.6666666666667,1215,1179.0,2,2,0.0,3.0,398.0,1219.75,277.5,1920.25,1916.6666666666667,-3.5833333333332575,-0.04299999999999909
2668,VAAX250704,21,699000.0,Alexandria,2007,2007.0,1250,1106.5,2,2,0.0,4.0,504.0,2757.10,569.75,3855.85,2848.75,-1007.0999999999999,-12.085199999999999
2685,VAFX1153302,24,545000.0,Reston,2004,2004.0,1408,1483.0,3,2,0.0,1.0,567.0,2048.26,484.0,3124.26,2895.0,-229.26000000000022,-2.751120000000003
2696,VAAX250694,16,399990.0,Alexandria,1941,1941.0,900,926.875,2,1,0.0,8.0,461.0,1380.80,331.5833333333333,2198.383333333333,1978.125,-220.2583333333332,-2.6430999999999987
2699,VAAR169232,22,967000.0,Arlington,2010,2010.0,1710,1832.0,2,2,1.0,1.0,600.0,3990.65,744.8333333333334,5360.483333333333,4000.0,-1360.4833333333327,-16.325799999999994
2700,VAFX1153560,24,3675000.0,Mclean,2001,,10400,,6,6,1.0,0.0,455.0,16455.12,2354.5,19289.62,,,
2705,VALO420222,23,317000.0,Leesburg,2005,2005.0,1256,1256.0,3,2,0.0,1.0,480.0,998.81,271.5,1775.31,2000.0,224.69000000000005,2.6962800000000007
2707,VAFX1153352,21,417000.0,Reston,2007,2007.0,1000,1092.0,1,1,0.0,2.0,687.0,1459.10,395.4166666666667,2566.5166666666664,2200.0,-366.5166666666664,-4.3981999999999974
2708,VAPW500228,13,342000.0,Woodbridge,2014,,1614,,3,2,1.0,0.0,180.0,1113.88,296.1666666666667,1615.0466666666669,,,
2709,VAAR169174,24,299900.0,Arlington,1963,1963.0,1000,1000.0,2,1,1.0,1.0,635.0,920.11,236.25,1816.3600000000001,2000.0,183.63999999999987,2.2036799999999985
2716,VAAR169076,22,650000.0,Arlington,1979,,1938,,2,3,1.0,0.0,460.0,2531.56,486.9166666666667,3503.4766666666665,,,
2717,VAAR169204,24,1650000.0,Arlington,2001,,5742,,5,5,2.0,0.0,175.0,7134.39,1373.3333333333333,8707.723333333333,,,
2734,VAPW504088,23,900000.0,Woodbridge,2004,2004.0,6239,6055.0,5,4,1.0,1.0,113.0,3682.26,755.1666666666666,4575.426666666667,3400.0,-1175.4266666666672,-14.105120000000007
2739,VAFX1148764,7,699900.0,Reston,1997,,2104,,4,3,1.0,0.0,106.25,2761.24,617.25,3509.74,,,
2745,VAFX1147248,25,384900.0,Falls Church,1986,1985.8,1205,1198.0,2,2,0.0,5.0,320.0,1311.35,315.5,1971.85,2035.0,63.15000000000009,0.7578000000000011
2747,VAFX1152822,21,485000.0,Fairfax,2005,2005.5555555555557,1050,1070.4444444444443,2,2,0.0,9.0,510.0,1772.09,405.25,2712.34,2219.3333333333335,-493.00666666666666,-5.91608
2749,VAFX1153502,25,797409.0,Lorton,2020,2020.0,2740,2740.0,3,3,1.0,1.0,221.0,3210.05,0.0,3456.05,3200.0,-256.0500000000002,-3.072600000000002
2753,VALO420736,23,1550000.0,Ashburn,2017,2014.3333333333333,5195,4114.0,4,4,2.0,3.0,236.06,6674.10,937.5833333333334,7872.743333333334,3633.3333333333335,-4239.41,-50.87292
2754,VALO420744,25,619990.0,Brambleton,2021,,2688,,3,2,1.0,0.0,218.19,2393.43,0.0,2636.62,,,
2756,VAFX1153474,24,228000.0,Alexandria,1972,1972.0,850,850.0,1,1,0.0,1.0,443.0,589.16,166.5,1223.6599999999999,1399.0,175.34000000000015,2.1040800000000015
2770,VALO420688,20,439900.0,Ashburn,2016,2016.857142857143,1508,1482.7142857142858,2,2,1.0,7.0,243.0,1564.50,316.8333333333333,2149.3333333333335,2040.7142857142858,-108.6190476190477,-1.3034285714285725
2772,VAFA111522,24,340000.0,Falls Church,1962,1962.0,870,864.0,2,1,0.0,1.0,451.0,1104.68,299.4166666666667,1880.0966666666668,1650.0,-230.0966666666668,-2.7611600000000016
2773,VAFX1153416,21,318900.0,Chantilly,1975,1975.3333333333333,1056,1056.0,3,1,1.0,3.0,122.0,1007.56,259.5833333333333,1414.1433333333332,1891.6666666666667,477.52333333333354,5.730280000000002
2782,VALO420078,9,685000.0,Leesburg,2005,,4194,,3,3,1.0,0.0,209.0,2692.66,506.9166666666667,3433.5766666666664,,,
2784,VALO420692,13,849900.0,Leesburg,2007,2004.3333333333333,5283,5233.0,5,4,1.0,3.0,131.0,3451.66,657.5833333333334,4265.243333333333,3283.3333333333335,-981.9099999999994,-11.782919999999992
2786,VAFX1153368,24,240000.0,Annandale,1969,1969.0,982,985.5384615384615,2,1,1.0,13.0,507.0,644.40,183.91666666666666,1360.3166666666668,1623.076923076923,262.76025641025626,3.153123076923075
2790,VAFX1153354,26,455000.0,Reston,2003,2003.25,1215,1166.0,2,2,0.0,4.0,508.0,1634.00,428.75,2595.75,2323.75,-272.0,-3.2640000000000002
2797,VAFC120374,23,759000.0,Fairfax,1997,,2526,,3,3,1.0,0.0,135.0,3033.26,642.25,3835.51,,,
2802,VALO420674,13,789000.0,Leesburg,2003,,5325,,5,5,0.0,0.0,113.0,3171.35,603.8333333333334,3913.1833333333334,,,
2810,VAAR168928,24,772500.0,Arlington,2006,2006.0,1088,1066.2,2,2,0.0,5.0,655.0,3095.40,600.9166666666666,4376.316666666667,3390.0,-986.3166666666666,-11.835799999999999
2812,VAPW504072,27,230000.0,Manassas,1992,1991.6,1006,1115.4,2,1,1.0,5.0,240.0,598.37,191.41666666666666,1054.7866666666666,1505.0,450.21333333333337,5.402560000000001
2815,VAPW504124,5,400000.0,Woodbridge,2005,2004.0,2252,2354.0,3,2,2.0,1.0,108.0,1380.85,356.9166666666667,1870.7666666666667,2200.0,329.23333333333335,3.9508
2817,VAFX1152422,6,685000.0,Annandale,2003,,2230,,4,3,2.0,0.0,130.0,2692.66,604.4166666666666,3452.0766666666664,,,
2832,VALO420636,27,739900.0,Ashburn,2005,2003.2857142857142,3245,3501.714285714286,4,3,1.0,7.0,303.0,2945.35,558.5,3831.85,3196.285714285714,-635.5642857142857,-7.626771428571429
2838,VAFX1149394,14,564900.0,Lorton,2004,2005.0,2016,2029.4545454545455,3,2,2.0,11.0,115.0,2139.86,485.0,2764.86,2652.2727272727275,-112.58727272727265,-1.3510472727272718
2839,VALO420632,27,599900.0,Ashburn,2018,,2538,,3,2,1.0,0.0,380.0,2300.95,491.0833333333333,3197.0333333333333,,,
2846,VAFX1150256,22,235000.0,Lorton,1973,1976.0,966,1086.0,2,1,0.0,1.0,177.0,621.38,148.0,971.38,2000.0,1028.62,12.34344
2853,VALO420620,28,1124990.0,Aldie,2020,,4711,,4,4,1.0,0.0,213.0,4717.85,0.0,4955.85,,,
2858,VAPW504064,28,564000.0,Haymarket,2002,2003.0,2896,2816.0,4,3,1.0,3.0,175.0,2135.71,469.8333333333333,2805.5433333333335,2533.3333333333335,-272.21000000000004,-3.2665200000000008
2860,VAFX1152122,14,725000.0,Falls Church,1991,1989.3333333333333,2380,2323.6666666666665,3,3,1.0,3.0,116.25,2876.77,587.75,3605.77,3183.3333333333335,-422.4366666666665,-5.069239999999998
2873,VAPW504046,24,174900.0,Woodbridge,1976,1975.0,1001,1001.0,3,1,0.0,1.0,393.0,344.75,170.66666666666666,933.4166666666666,1500.0,566.5833333333334,6.7989999999999995
2881,VAAX250608,17,206500.0,Alexandria,1968,1968.0,861,750.5,1,1,1.0,4.0,635.0,490.20,158.33333333333334,1308.5333333333333,1400.0,91.4666666666667,1.0976000000000004
2883,VAFX1153106,7,949900.0,Reston,1987,1988.0,3384,2735.0,3,3,1.0,2.0,184.0,3911.95,730.0833333333334,4851.033333333333,3047.5,-1803.5333333333328,-21.642399999999995
2888,VAAX250598,22,1269000.0,Alexandria,2016,,3167,,3,4,1.0,0.0,116.0,5380.71,1007.0833333333334,6528.793333333333,,,
2892,VAFX1151416,23,270000.0,Falls Church,1979,1979.0,1043,1030.0,1,1,0.0,2.0,489.0,782.48,197.75,1494.23,1625.0,130.76999999999998,1.56924
2895,VAFX1153086,28,337500.0,Reston,2005,2005.0,851,759.0,1,1,0.0,1.0,385.0,1093.17,314.5833333333333,1817.7533333333333,1650.0,-167.75333333333333,-2.01304
2900,VAFX1153078,28,699990.0,Mclean,2020,,1221,,2,2,0.0,0.0,456.0,2761.65,0.0,3242.65,,,
2901,VAFX1153076,28,879990.0,Mclean,2020,,1571,,2,2,1.0,0.0,684.0,3590.16,0.0,4299.16,,,
2907,VALO420348,11,228400.0,Leesburg,1971,,936,,2,1,0.0,0.0,281.0,591.00,140.91666666666666,1037.9166666666665,,,
2910,VAAR168920,23,349000.0,Arlington,1947,1947.0,872,872.0,2,1,0.0,1.0,562.0,1146.10,259.5,1992.6,1900.0,-92.59999999999991,-1.111199999999999
2911,VAFX1153042,28,2199000.0,Mclean,2004,,5862,,3,2,1.0,0.0,360.0,9661.34,1874.0833333333333,11920.423333333334,,,
2912,VAAR168588,28,385000.0,Arlington,1959,,938,,2,1,0.0,0.0,648.0,1311.81,294.5833333333333,2279.3933333333334,,,
2913,VAFX1152548,28,269900.0,Falls Church,1966,1966.0,1158,1040.0,3,2,0.0,1.0,622.0,782.02,248.41666666666666,1677.4366666666667,1700.0,22.563333333333276,0.27075999999999933
2921,VAFX1153000,28,335000.0,Mclean,1986,1986.0,884,877.5555555555555,2,2,0.0,9.0,579.0,1081.67,247.33333333333334,1933.0033333333333,1686.111111111111,-246.89222222222224,-2.962706666666667
2943,VALO420054,29,724900.0,Leesburg,2012,,5307,,6,4,1.0,0.0,130.0,2876.31,557.8333333333334,3589.1433333333334,,,
2948,VALO420540,29,899990.0,Aldie,2020,,4413,,4,4,1.0,0.0,213.0,3682.22,0.0,3920.22,,,
2956,VAFX1148830,29,509000.0,Clifton,1994,,2352,,3,3,1.0,0.0,133.0,1882.56,422.25,2462.81,,,
2962,VAFX1152904,29,929900.0,Reston,2017,,2839,,3,4,1.0,0.0,195.0,3819.89,860.25,4900.139999999999,,,
2964,VAAR169038,9,629900.0,Arlington,2006,,1324,,2,2,0.0,0.0,506.0,2439.04,521.0833333333334,3491.1233333333334,,,
2965,VAAX250438,22,259900.0,Alexandria,1978,1978.0,1003,1010.0,2,2,0.0,4.0,602.0,735.99,193.83333333333334,1556.8233333333333,1847.5,290.67666666666673,3.4881200000000008
2968,VAAX250564,29,895000.0,Alexandria,1979,1979.0,2031,2031.0,3,3,1.0,1.0,595.0,3659.25,752.0,5031.25,4000.0,-1031.25,-12.375
2969,VAAR169036,29,370000.0,Arlington,1987,,923,,2,2,0.0,0.0,520.0,1242.76,261.9166666666667,2049.6766666666667,,,
2973,VAAX249026,24,319500.0,Alexandria,2010,,1024,,2,1,0.0,0.0,164.0,1010.32,302.0833333333333,1501.4033333333334,,,
2975,VAFX1152808,21,519000.0,Vienna,2000,1999.5,1530,1724.5,3,2,0.0,2.0,407.0,1928.59,418.9166666666667,2779.5066666666667,2847.5,67.99333333333334,0.81592
2976,VAAX250208,29,284990.0,Alexandria,1967,,1132,,2,2,0.0,0.0,630.0,851.48,207.66666666666666,1714.1466666666668,,,
2982,VAFX1152836,28,359900.0,Chantilly,1984,1981.0,1294,1299.0,3,2,1.0,2.0,229.0,1196.28,270.25,1720.53,1850.0,129.47000000000003,1.5536400000000004
2983,VAFX1152798,29,1099900.0,Falls Church,2020,,3063,,4,4,1.0,0.0,100.0,4602.37,0.0,4727.37,,,
2985,VAFX1152848,29,865315.0,Lorton,2021,,3797,,5,3,1.0,0.0,130.0,3522.61,0.0,3677.61,,,
2998,VAFX1152802,20,725000.0,Burke,1994,1994.75,3048,2867.5,4,3,1.0,4.0,145.0,2876.77,629.6666666666666,3676.4366666666665,3025.0,-651.4366666666665,-7.817239999999997
3000,VAFX1151538,29,289900.0,Falls Church,1987,1987.0,888,1072.3333333333333,2,1,0.0,3.0,476.0,874.08,261.5,1636.58,2066.6666666666665,430.0866666666666,5.161039999999999
